pattern,row,xPosition,yPosition,zPosition,zRotation,label,target
7763,7763,501.8692,-314.9112,100,286.3984,orca,0
7764,7764,1203.323,-75.3823,100,228.1295,orca,0
7765,7765,815.3823,-716.056,100,238.91,boat1,0
7766,7766,1905.957,-671.1027,100,213.899,dolphin,0
7767,7767,2251.5396,-349.9366,100,273.5852,boat1,0
7768,7768,1353.7882,774.6222,100,208.4903,whale,1
7769,7769,1848.5494,503.5009,100,302.8245,dolphin,0
7770,7770,962.8034,-559.7606,100,41.7296,boat1,0
7771,7771,1478.1437,-330.2136,100,359.4142,whale,1
7772,7772,1055.1807,281.4802,100,280.1426,dolphin,0
7773,7773,2382.3701,424.4595,100,118.1486,dolphin,0
7774,7774,2164.7877,-710.5851,100,4.5141,boat1,0
7775,7775,613.766,-133.1466,100,226.3604,orca,0
7776,7776,416.8066,-199.5686,100,317.4024,orca,0
7777,7777,1618.2336,800.2302,100,204.6889,whale,1
7778,7778,2166.8442,441.5092,100,35.2159,shark,0
7779,7779,2404.5501,219.246,100,359.5119,whale,1
7780,7780,2106.5171,53.7746,100,272.6226,boat1,0
7781,7781,2538.9426,300.5841,100,145.7028,dolphin,0
7782,7782,661.7902,-519.4068,100,311.9352,whale,1
7783,7783,761.2112,257.3794,100,141.7727,whale,1
7784,7784,2524.2804,-466.1728,100,213.1681,boat2,0
7785,7785,1436.4736,28.1568,100,339.107,whale,1
7786,7786,724.4591,-130.5568,100,309.457,buoy1,0
7787,7787,2117.445,-185.8255,100,316.3524,dolphin,0
7788,7788,2528.4013,-91.3217,100,273.5123,buoy1,0
7789,7789,2306.8491,1115.0843,100,217.1632,whale,1
7790,7790,2423.2983,322.6291,100,298.3758,dolphin,0
7791,7791,1633.5399,960.8924,100,111.2383,buoy1,0
7792,7792,782.8357,-43.3962,100,49.3212,shark,0
7793,7793,1613.8537,88.3463,100,145.6718,dolphin,0
7794,7794,2424.1532,712.2991,100,208.8509,buoy1,0
7795,7795,797.7314,47.7421,100,94.9412,buoy2,0
7796,7796,2096.32,296.8147,100,126.0543,orca,0
7797,7797,2474.3109,-391.3002,100,356.5775,whale,1
7798,7798,1460.5746,-89.8698,100,136.9041,whale,1
7799,7799,1432.7054,67.507,100,218.1452,dolphin,0
7800,7800,2681.1481,369.0333,100,46.2935,whale,1
7801,7801,1867.4073,-446.1492,100,316.6617,whale,1
7802,7802,2328.5413,-174.9271,100,224.1064,whale,1
7803,7803,1279.9891,1016.1517,100,230.025,boat2,0
7804,7804,1072.4114,742.5053,100,209.8505,buoy1,0
7805,7805,1221.1077,-615.0412,100,81.0826,whale,1
7806,7806,2102.131,1178.6335,100,20.5342,buoy2,0
7807,7807,740.0359,478.8831,100,288.0711,whale,1
7808,7808,1509.0658,1163.5516,100,254.0528,boat1,0
7809,7809,552.7964,1082.7143,100,128.1916,boat1,0
7810,7810,602.3925,-473.4706,100,188.2338,wubby,0
7811,7811,2693.236,650.159,100,130.5117,buoy1,0
7812,7812,1874.1434,1142.7051,100,98.4731,orca,0
7813,7813,1376.1182,-544.7892,100,312.0056,dolphin,0
7814,7814,2073.1026,45.2382,100,0.1716,boat1,0
7815,7815,1611.7841,-315.0372,100,337.8651,orca,0
7816,7816,1929.7857,439.9809,100,207.6598,boat2,0
7817,7817,2255.4973,-655.1549,100,255.948,boat2,0
7818,7818,1840.6663,-596.0306,100,237.8867,whale,1
7819,7819,1540.4063,1038.3106,100,91.7911,boat1,0
7820,7820,1497.1147,522.0082,100,102.6746,boat2,0
7821,7821,525.2876,449.7666,100,198.9661,buoy2,0
7822,7822,2613.8641,540.3857,100,258.8842,wubby,0
7823,7823,1360.4822,1097.8442,100,67.3373,wubby,0
7824,7824,1345.9255,-237.5692,100,101.0145,dolphin,0
7825,7825,315.8511,-77.3317,100,202.0834,dolphin,0
7826,7826,1562.0043,527.979,100,268.8146,boat2,0
7827,7827,2735.9904,-603.8957,100,255.6072,boat1,0
7828,7828,953.1572,-97.7192,100,25.1405,buoy1,0
7829,7829,2165.4356,113.814,100,199.2959,dolphin,0
7830,7830,542.5186,122.7027,100,126.1151,shark,0
7831,7831,2232.566,609.5418,100,109.9178,buoy1,0
7832,7832,2223.2135,-354.1301,100,41.523,orca,0
7833,7833,1640.5846,840.6326,100,147.8905,orca,0
7834,7834,678.5343,413.8883,100,87.2392,buoy1,0
7835,7835,2649.012,348.563,100,186.3435,whale,1
7836,7836,779.2601,75.4089,100,240.6636,boat1,0
7837,7837,291.1801,-160.0209,100,166.5762,orca,0
7838,7838,1798.173,-494.0694,100,199.9722,orca,0
7839,7839,1813.0911,348.985,100,218.8496,orca,0
7840,7840,1454.3342,707.2229,100,6.8789,boat1,0
7841,7841,1784.4522,123.8881,100,57.0129,boat2,0
7842,7842,2113.7581,992.4307,100,325.5307,whale,1
7843,7843,1297.0066,-146.4392,100,58.8119,orca,0
7844,7844,1787.8199,421.455,100,206.2768,buoy2,0
7845,7845,1342.5879,-400.71,100,246.35,boat1,0
7846,7846,555.5698,-648.5532,100,253.7581,boat2,0
7847,7847,1146.3791,-699.47,100,65.0973,wubby,0
7848,7848,1656.0711,-205.3477,100,97.4457,whale,1
7849,7849,569.1867,-25.0205,100,170.6196,boat1,0
7850,7850,451.0761,984.4445,100,211.1199,dolphin,0
7851,7851,989.6941,-416.812,100,120.034,buoy2,0
7852,7852,1992.954,564.7341,100,260.5191,boat1,0
7853,7853,1423.7393,778.9298,100,42.7066,whale,1
7854,7854,1532.9671,-433.8797,100,279.4893,shark,0
7855,7855,391.4587,579.782,100,355.7309,boat1,0
7856,7856,430.6399,-74.4675,100,272.5893,orca,0
7857,7857,1115.1009,512.1276,100,76.1136,buoy2,0
7858,7858,1110.4243,630.9915,100,265.2568,orca,0
7859,7859,2791.0455,198.8131,100,66.0501,buoy1,0
7860,7860,2186.8096,371.2317,100,166.7881,dolphin,0
7861,7861,1914.5153,-410.2888,100,136.2254,boat1,0
7862,7862,2526.6212,-62.8924,100,86.3106,buoy1,0
7863,7863,1565.7949,103.2365,100,203.6693,wubby,0
7864,7864,1214.3653,409.6712,100,25.746,boat1,0
7865,7865,2528.944,1105.3774,100,62.4252,wubby,0
7866,7866,876.5231,657.211,100,334.4917,orca,0
7867,7867,664.7685,703.4088,100,46.5125,boat1,0
7868,7868,1945.784,541.4759,100,163.8774,buoy2,0
7869,7869,902.0512,-723.149,100,74.7067,buoy2,0
7870,7870,648.1924,310.6697,100,345.1774,orca,0
7871,7871,956.409,-450.6207,100,206.0521,boat2,0
7872,7872,1013.6557,210.9411,100,294.9156,dolphin,0
7873,7873,255.2922,-691.0673,100,86.6289,whale,1
7874,7874,832.2087,-450.4047,100,122.5725,dolphin,0
7875,7875,1975.6051,1036.4238,100,7.7471,buoy1,0
7876,7876,2782.5139,140.6295,100,121.9758,whale,1
7877,7877,903.4253,188.9626,100,43.1478,wubby,0
7878,7878,1843.6572,-502.7245,100,144.8905,buoy1,0
7879,7879,2757.0384,-267.0199,100,76.3588,buoy2,0
7880,7880,1514.7236,1068.7054,100,237.2842,wubby,0
7881,7881,1019.6598,755.9511,100,164.944,whale,1
7882,7882,1786.4812,218.7917,100,315.9587,boat1,0
7883,7883,1647.3615,-71.579,100,228.6142,buoy2,0
7884,7884,576.1063,846.5325,100,357.4099,buoy2,0
7885,7885,1670.2482,-416.1513,100,313.08,orca,0
7886,7886,626.0762,-353.5465,100,70.6125,orca,0
7887,7887,909.6416,149.1642,100,347.4043,buoy2,0
7888,7888,1609.3638,1118.3488,100,97.3155,whale,1
7889,7889,2346.6456,1102.8686,100,258.1247,buoy2,0
7890,7890,2101.0037,939.0778,100,208.6526,shark,0
7891,7891,1537.122,-158.4283,100,126.3194,boat1,0
7892,7892,2555.4116,863.8884,100,257.4321,shark,0
7893,7893,2702.3563,-234.0123,100,336.9405,whale,1
7894,7894,1437.5005,211.3866,100,107.5798,boat2,0
7895,7895,984.8771,-637.1323,100,192.829,wubby,0
7896,7896,2639.2908,10.7194,100,45.1199,orca,0
7897,7897,1525.49,972.4639,100,278.6227,dolphin,0
7898,7898,2512.2848,443.5375,100,32.5236,dolphin,0
7899,7899,792.2862,666.6201,100,12.5298,buoy1,0
7900,7900,536.2993,576.7838,100,30.7202,buoy2,0
7901,7901,561.9772,356.8906,100,309.3636,wubby,0
7902,7902,1726.9268,848.7223,100,29.4996,dolphin,0
7903,7903,1447.9041,102.1888,100,293.279,whale,1
7904,7904,1208.76,992.0877,100,305.5174,whale,1
7905,7905,2194.4533,-134.7927,100,43.3256,buoy2,0
7906,7906,1420.0095,651.0148,100,283.224,shark,0
7907,7907,2068.6134,-297.4685,100,149.6605,boat2,0
7908,7908,2647.4255,-417.2306,100,298.5802,buoy1,0
7909,7909,2365.0062,-424.3372,100,208.9748,whale,1
7910,7910,343.205,298.3882,100,2.4263,buoy1,0
7911,7911,2742.4286,695.9546,100,166.5549,whale,1
7912,7912,2539.8378,-403.7774,100,198.0314,buoy2,0
7913,7913,1894.4241,679.0056,100,308.0833,whale,1
7914,7914,268.3711,516.0631,100,329.8456,shark,0
7915,7915,2771.1,833.6124,100,276.9695,wubby,0
7916,7916,1238.5182,1079.1111,100,164.9194,whale,1
7917,7917,1275.1163,-529.5522,100,229.5946,whale,1
7918,7918,1561.6462,682.0021,100,331.8131,buoy2,0
7919,7919,1668.7226,442.1763,100,240.6323,wubby,0
7920,7920,2723.534,-126.1158,100,240.9896,whale,1
7921,7921,2455.4897,782.0008,100,132.3474,whale,1
7922,7922,1474.6671,-597.9533,100,188.2654,buoy1,0
7923,7923,2513.5423,-119.8365,100,299.0964,dolphin,0
7924,7924,1249.7836,-689.355,100,227.0735,dolphin,0
7925,7925,367.3309,169.8079,100,102.1816,buoy2,0
7926,7926,1036.2561,560.8483,100,178.9141,buoy2,0
7927,7927,1069.343,-322.9795,100,199.3918,boat2,0
7928,7928,1434.7555,946.3122,100,300.7175,shark,0
7929,7929,1504.266,-41.2151,100,199.5403,orca,0
7930,7930,2070.4601,543.9906,100,91.2262,boat1,0
7931,7931,1191.2993,482.0609,100,13.3103,shark,0
7932,7932,2678.328,-478.7922,100,339.8772,buoy1,0
7933,7933,934.6057,-331.5211,100,83.6969,boat2,0
7934,7934,2170.5745,-483.2394,100,290.2664,buoy1,0
7935,7935,2594.4999,814.591,100,201.4224,buoy2,0
7936,7936,1753.9911,-600.021,100,104.7908,buoy1,0
7937,7937,2587.8435,-667.3566,100,85.1462,buoy2,0
7938,7938,386.8092,796.9497,100,259.9135,buoy2,0
7939,7939,1681.9475,-727.4051,100,334.0439,boat1,0
7940,7940,247.6699,-636.0426,100,330.5909,buoy1,0
7941,7941,636.6747,624.9478,100,286.3483,wubby,0
7942,7942,1295.4024,148.1571,100,84.0669,buoy1,0
7943,7943,844.6248,610.8838,100,198.2674,shark,0
7944,7944,1626.4627,-532.2983,100,317.5664,shark,0
7945,7945,1047.06,936.1336,100,198.9774,wubby,0
7946,7946,2075.3631,835.4682,100,57.6871,shark,0
7947,7947,1760.4868,543.7798,100,14.685,boat1,0
7948,7948,859.5053,446.7163,100,13.0461,buoy2,0
7949,7949,405.9126,1188.1056,100,284.3308,whale,1
7950,7950,248.7262,-688.188,100,45.8808,orca,0
7951,7951,729.6987,769.6959,100,309.898,shark,0
7952,7952,1512.2176,555.7606,100,248.6907,dolphin,0
7953,7953,1836.6543,1001.933,100,334.5973,dolphin,0
7954,7954,557.9899,648.99,100,294.2549,buoy1,0
7955,7955,584.5517,-597.4775,100,62.3005,orca,0
7956,7956,1053.7284,69.1663,100,174.8657,buoy1,0
7957,7957,467.5448,1014.2578,100,270.1107,buoy2,0
7958,7958,1298.7747,-454.145,100,341.3887,boat1,0
7959,7959,971.2065,-564.6851,100,169.0826,buoy2,0
7960,7960,1873.2291,240.4296,100,302.5892,orca,0
7961,7961,809.1665,111.9042,100,174.1815,boat2,0
7962,7962,1934.5172,866.7727,100,177.2804,wubby,0
7963,7963,741.0832,-670.9572,100,118.0787,whale,1
7964,7964,485.0141,-579.3725,100,65.2479,dolphin,0
7965,7965,2618.5527,1166.7358,100,176.7563,buoy1,0
7966,7966,1685.8406,-669.6551,100,295.3927,wubby,0
7967,7967,1321.6909,-301.1758,100,26.4064,wubby,0
7968,7968,526.0585,1032.1367,100,323.2944,wubby,0
7969,7969,1671.608,802.794,100,256.847,boat1,0
7970,7970,528.2167,-549.0298,100,16.278,dolphin,0
7971,7971,851.2982,-160.4429,100,44.0805,buoy1,0
7972,7972,599.1142,676.2351,100,258.1281,shark,0
7973,7973,1090.1416,1047.8297,100,348.922,boat2,0
7974,7974,1137.285,1161.1117,100,164.4454,orca,0
7975,7975,2645.4798,-359.1419,100,124.073,boat2,0
7976,7976,2540.7401,503.4262,100,251.4615,dolphin,0
7977,7977,2286.2152,-548.2611,100,325.2664,whale,1
7978,7978,432.8782,-353.8593,100,182.4211,wubby,0
7979,7979,1327.275,-90.3302,100,22.7018,boat2,0
7980,7980,1267.5161,708.3084,100,281.3359,shark,0
7981,7981,1309.4904,-391.5887,100,125.0063,whale,1
7982,7982,2762.5412,511.3615,100,72.9056,whale,1
7983,7983,856.1485,-387.7431,100,225.6876,dolphin,0
7984,7984,521.2128,458.5572,100,329.2158,whale,1
7985,7985,2312.0754,718.7768,100,63.1072,shark,0
7986,7986,356.0646,-265.3162,100,275.455,orca,0
7987,7987,2726.2869,-568.7853,100,78.579,orca,0
7988,7988,2316.2586,870.9827,100,189.523,boat2,0
7989,7989,2727.9434,296.29,100,316.4618,buoy2,0
7990,7990,2223.2891,-589.1954,100,123.7147,boat1,0
7991,7991,1815.3211,176.3014,100,325.0763,orca,0
7992,7992,2801.6177,759.8249,100,274.2875,whale,1
7993,7993,1697.0203,-633.261,100,161.0435,shark,0
7994,7994,1524.3501,324.9016,100,152.2135,orca,0
7995,7995,895.3769,71.8983,100,86.7411,dolphin,0
7996,7996,747.5395,-448.6035,100,86.476,buoy2,0
7997,7997,1516.1824,1179.419,100,84.2878,dolphin,0
7998,7998,2081.1903,921.7201,100,346.0547,wubby,0
7999,7999,2797.9324,884.2919,100,267.4299,dolphin,0
8000,8000,1106.6649,895.4269,100,199.6112,boat2,0
8001,8001,810.2279,803.9076,100,266.8096,wubby,0
8002,8002,1134.2762,159.0981,100,7.8029,boat2,0
8003,8003,477.2602,212.5727,100,140.9239,wubby,0
8004,8004,1875.8468,-406.6061,100,49.2695,wubby,0
8005,8005,1219.5075,-484.7579,100,120.8778,shark,0
8006,8006,2538.27,896.5893,100,37.7349,shark,0
8007,8007,1344.7061,186.9067,100,62.2257,boat2,0
8008,8008,2547.1047,1038.9827,100,90.1813,buoy1,0
8009,8009,820.7546,-498.1533,100,185.3376,shark,0
8010,8010,2304.0476,500.147,100,147.9985,buoy1,0
8011,8011,2462.9484,-442.0827,100,168.4759,wubby,0
8012,8012,1346.1793,1173.484,100,185.6449,whale,1
8013,8013,1765.1466,-260.1364,100,260.9758,orca,0
8014,8014,477.5017,904.1884,100,81.6243,whale,1
8015,8015,889.0097,773.9417,100,258.3537,dolphin,0
8016,8016,1777.8679,992.9053,100,36.7199,boat2,0
8017,8017,1588.3006,885.2237,100,30.7683,wubby,0
8018,8018,2607.3999,-368.6505,100,182.2387,wubby,0
8019,8019,1957.9282,1077.4558,100,144.9179,buoy1,0
8020,8020,1534.1001,-347.9254,100,262.7763,whale,1
8021,8021,1884.1388,211.5256,100,353.1557,wubby,0
8022,8022,463.6737,-548.7544,100,349.4192,boat1,0
8023,8023,345.6906,-565.3768,100,112.4883,orca,0
8024,8024,2186.5502,-361.7856,100,239.4998,buoy2,0
8025,8025,1078.5299,331.9689,100,148.6419,wubby,0
8026,8026,412.2108,785.6501,100,107.9851,dolphin,0
8027,8027,2631.2354,265.2665,100,191.2501,dolphin,0
8028,8028,380.7938,-74.0953,100,36.5101,wubby,0
8029,8029,415.9713,-225.2409,100,23.2609,buoy1,0
8030,8030,1725.4541,311.5739,100,345.512,wubby,0
8031,8031,1377.5243,-549.5567,100,4.0725,boat2,0
8032,8032,310.8851,373.6345,100,327.1012,buoy1,0
8033,8033,368.7212,-433.3441,100,90.6757,shark,0
8034,8034,857.8519,-385.6466,100,5.0181,dolphin,0
8035,8035,569.7104,-439.6,100,171.8089,wubby,0
8036,8036,1872.5516,-737.7317,100,79.2949,shark,0
8037,8037,1473.9127,-450.4698,100,227.6054,whale,1
8038,8038,524.8927,965.6241,100,280.3852,dolphin,0
8039,8039,1367.7681,284.7441,100,97.313,boat1,0
8040,8040,2575.8653,851.0816,100,227.7988,buoy2,0
8041,8041,1705.5101,-675.7381,100,76.1746,whale,1
8042,8042,2132.367,886.0538,100,236.673,orca,0
8043,8043,2780.6866,-131.985,100,121.2631,shark,0
8044,8044,1763.461,714.2256,100,68.6409,orca,0
8045,8045,1543.1881,-57.5389,100,326.5129,boat2,0
8046,8046,1616.8277,-720.0039,100,58.268,whale,1
8047,8047,1810.2839,1060.1633,100,166.9841,buoy2,0
8048,8048,2219.5813,1129.9319,100,266.992,dolphin,0
8049,8049,1795.6161,499.4724,100,90.185,boat2,0
8050,8050,2111.4973,31.8851,100,344.6822,dolphin,0
8051,8051,1367.2067,825.6466,100,49.3189,buoy2,0
8052,8052,1914.4988,-337.1916,100,42.2459,shark,0
8053,8053,697.6412,772.1265,100,233.8442,dolphin,0
8054,8054,2510.0731,-508.532,100,286.6604,shark,0
8055,8055,891.8774,-211.7578,100,250.7673,boat2,0
8056,8056,1163.294,373.1005,100,75.7851,whale,1
8057,8057,1025.6656,165.6139,100,220.9174,boat2,0
8058,8058,2746.4975,1047.179,100,354.672,buoy1,0
8059,8059,738.0351,293.2359,100,288.2984,dolphin,0
8060,8060,493.4689,-153.3864,100,155.1702,shark,0
8061,8061,2036.9159,316.3387,100,218.5908,buoy1,0
8062,8062,488.7034,-737.7554,100,234.0495,boat1,0
8063,8063,756.4107,483.9614,100,115.8401,buoy2,0
8064,8064,1812.2724,584.0793,100,290.4903,dolphin,0
8065,8065,2078.1514,87.0598,100,96.8082,boat2,0
8066,8066,2546.4663,-145.639,100,80.0475,buoy2,0
8067,8067,1800.8415,190.1627,100,205.4879,dolphin,0
8068,8068,2473.7543,1014.6094,100,296.0016,boat2,0
8069,8069,1990.7292,-541.4419,100,1.221,buoy1,0
8070,8070,2273.1461,245.6475,100,61.7526,buoy2,0
8071,8071,1629.9188,-536.7435,100,354.69,boat1,0
8072,8072,251.5189,1006.9154,100,7.6497,boat1,0
8073,8073,754.4028,1025.7913,100,331.9961,buoy1,0
8074,8074,1376.2969,-486.8771,100,194.248,dolphin,0
8075,8075,1685.9743,-302.2124,100,158.8324,buoy1,0
8076,8076,1237.4854,693.8793,100,124.7527,orca,0
8077,8077,1915.3638,-348.5587,100,329.1824,whale,1
8078,8078,1756.8959,387.1669,100,122.419,buoy1,0
8079,8079,2224.7974,-509.1753,100,299.2807,shark,0
8080,8080,692.3039,-51.5459,100,152.617,whale,1
8081,8081,1543.067,-462.1975,100,177.1621,whale,1
8082,8082,1231.1281,-397.8662,100,227.7462,wubby,0
8083,8083,2770.9435,-604.1755,100,208.5094,boat2,0
8084,8084,2664.4566,-180.7566,100,48.3791,boat2,0
8085,8085,2552.1887,476.1065,100,6.7079,boat1,0
8086,8086,1388.7418,815.5963,100,356.8275,shark,0
8087,8087,2186.4539,-294.0862,100,241.7277,whale,1
8088,8088,2595.3542,1072.7093,100,179.8024,wubby,0
8089,8089,1206.8932,-411.4921,100,79.8479,buoy2,0
8090,8090,541.1927,-371.7957,100,102.8049,whale,1
8091,8091,1600.0634,116.0526,100,197.3069,wubby,0
8092,8092,1123.5141,-32.7507,100,319.2319,whale,1
8093,8093,2439.9533,462.242,100,204.8427,shark,0
8094,8094,722.3397,-602.6405,100,18.0975,whale,1
8095,8095,780.6495,352.3614,100,4.9684,wubby,0
8096,8096,1613.8161,-713.0968,100,114.9499,boat2,0
8097,8097,458.2987,-298.9151,100,270.4769,wubby,0
8098,8098,863.5932,81.7884,100,38.4974,wubby,0
8099,8099,1883.4913,790.1909,100,142.716,buoy2,0
8100,8100,527.6865,-47.7027,100,66.9329,whale,1
8101,8101,1813.0227,-334.4424,100,61.4293,dolphin,0
8102,8102,2544.4722,422.4406,100,260.6657,boat1,0
8103,8103,1510.8759,97.1793,100,170.0943,buoy1,0
8104,8104,1051.985,718.4518,100,108.3818,boat2,0
8105,8105,2213.9436,235.2862,100,71.0529,wubby,0
8106,8106,2712.2233,876.3568,100,218.4824,dolphin,0
8107,8107,1912.839,-688.5846,100,220.0437,buoy2,0
8108,8108,1496.9777,764.458,100,254.2041,buoy1,0
8109,8109,1374.891,-101.2293,100,97.5793,boat2,0
8110,8110,722.7295,189.3505,100,104.5586,boat2,0
8111,8111,1387.7178,637.1677,100,100.563,buoy1,0
8112,8112,1504.2303,818.4533,100,337.3978,shark,0
8113,8113,2470.3305,1031.3517,100,248.7143,wubby,0
8114,8114,2095.6207,-727.8996,100,237.1686,dolphin,0
8115,8115,1846.6616,732.4849,100,133.5548,wubby,0
8116,8116,472.5137,384.8784,100,322.6195,dolphin,0
8117,8117,529.4622,-109.1447,100,217.8507,wubby,0
8118,8118,1730.7762,-131.5733,100,155.0255,shark,0
8119,8119,1435.6928,569.3966,100,239.7695,whale,1
8120,8120,1652.7138,-450.5724,100,27.87,boat1,0
8121,8121,338.4517,-80.2597,100,193.7552,shark,0
8122,8122,1740.3512,1138.6044,100,45.0317,shark,0
8123,8123,1869.0527,-46.61,100,214.7611,boat1,0
8124,8124,1488.1919,941.8015,100,74.9986,shark,0
8125,8125,655.7649,407.0951,100,3.7623,buoy2,0
8126,8126,2193.8413,490.1073,100,19.8838,buoy1,0
8127,8127,2295.1545,-141.5745,100,310.7749,whale,1
8128,8128,994.6464,-471.2716,100,119.9253,wubby,0
8129,8129,1554.7055,479.095,100,214.3632,buoy1,0
8130,8130,856.4004,803.2386,100,354.8136,wubby,0
8131,8131,739.0532,179.1265,100,221.9123,wubby,0
8132,8132,2334.5255,43.9019,100,129.2084,boat2,0
8133,8133,412.6838,-341.3205,100,31.0544,orca,0
8134,8134,747.2838,-310.1827,100,312.0512,whale,1
8135,8135,2764.685,-269.8105,100,341.0301,buoy1,0
8136,8136,1729.4842,719.4825,100,248.7876,buoy1,0
8137,8137,1750.5232,943.9937,100,216.1989,dolphin,0
8138,8138,2700.5561,-387.0883,100,45.6396,wubby,0
8139,8139,499.1015,972.097,100,133.1404,dolphin,0
8140,8140,2515.9206,-119.3507,100,350.6094,boat1,0
8141,8141,2548.8571,-525.148,100,230.2581,dolphin,0
8142,8142,794.3552,-207.2725,100,138.4374,orca,0
8143,8143,672.407,-168.84,100,82.8973,shark,0
8144,8144,1913.465,650.8333,100,222.9635,boat1,0
8145,8145,707.0898,-541.2119,100,91.5084,wubby,0
8146,8146,541.8645,-104.4315,100,310.1944,buoy1,0
8147,8147,1186.2152,921.6769,100,222.0048,buoy2,0
8148,8148,1282.1515,269.3337,100,271.3903,whale,1
8149,8149,472.6076,-23.8276,100,141.4488,boat2,0
8150,8150,2010.9593,-255.0589,100,266.0595,whale,1
8151,8151,1656.4561,422.5691,100,112.8365,boat1,0
8152,8152,2793.6332,530.5275,100,120.8585,whale,1
8153,8153,791.0214,-682.5397,100,226.7014,orca,0
8154,8154,2620.1855,-463.3241,100,308.3344,boat1,0
8155,8155,1962.7687,1189.2669,100,18.893,orca,0
8156,8156,2165.6087,-492.6457,100,236.0246,whale,1
8157,8157,1220.2047,221.3365,100,190.5556,whale,1
8158,8158,1469.65,389.8854,100,103.7201,buoy1,0
8159,8159,515.2179,-506.581,100,274.3437,shark,0
8160,8160,2529.0009,-694.0353,100,63.2319,dolphin,0
8161,8161,1392.8174,1092.6255,100,358.4796,boat1,0
8162,8162,1970.7114,478.3944,100,215.1938,wubby,0
8163,8163,2126.0789,518.5678,100,275.6782,buoy1,0
8164,8164,979.8161,608.8834,100,214.8896,whale,1
8165,8165,1777.6487,-96.6053,100,107.2952,dolphin,0
8166,8166,1199.6733,701.3907,100,331.1753,buoy2,0
8167,8167,2300.7015,512.2552,100,224.9427,boat2,0
8168,8168,430.4543,1074.8125,100,100.3666,boat2,0
8169,8169,2811.1905,-707.404,100,199.9455,boat1,0
8170,8170,2249.9161,38.8789,100,187.4656,boat1,0
8171,8171,259.0895,1063.0915,100,226.215,orca,0
8172,8172,2542.3764,1037.3612,100,220.3297,boat2,0
8173,8173,2478.0837,687.6967,100,126.7462,whale,1
8174,8174,2046.7678,-371.7274,100,59.2351,dolphin,0
8175,8175,2532.1295,1138.0187,100,276.5437,boat1,0
8176,8176,1446.0194,641.1407,100,66.9969,boat1,0
8177,8177,1202.3364,-142.3563,100,335.4533,boat1,0
8178,8178,455.026,781.6055,100,45.3625,boat2,0
8179,8179,2822.7961,-137.6203,100,195.8562,buoy2,0
8180,8180,2492.8593,784.3215,100,333.9595,dolphin,0
8181,8181,240.182,983.625,100,103.3471,buoy1,0
8182,8182,2001.1397,-738.0285,100,158.7476,wubby,0
8183,8183,1936.1394,-516.4603,100,335.9579,boat1,0
8184,8184,1306.5958,-327.8258,100,92.1126,orca,0
8185,8185,1473.7941,-82.3801,100,155.915,buoy2,0
8186,8186,1245.6219,-624.8481,100,101.3684,boat1,0
8187,8187,1410.8278,782.3138,100,268.4725,shark,0
8188,8188,309.308,-583.2609,100,307.3751,whale,1
8189,8189,1341.4917,-404.6232,100,298.0373,orca,0
8190,8190,514.0357,729.6049,100,41.4952,buoy1,0
8191,8191,351.6582,-386.0754,100,304.3758,shark,0
8192,8192,1680.3565,-464.204,100,230.3181,orca,0
8193,8193,1823.2334,722.6933,100,340.9105,boat1,0
8194,8194,2153.5755,-394.3376,100,108.9668,orca,0
8195,8195,905.4209,1070.234,100,317.8555,whale,1
8196,8196,2121.0106,-338.0688,100,164.9724,orca,0
8197,8197,2087.3251,-189.7159,100,319.2977,buoy1,0
8198,8198,1544.7501,1148.921,100,69.2282,boat1,0
8199,8199,2552.2732,177.2423,100,343.987,boat1,0
8200,8200,2258.6077,-219.841,100,337.3056,buoy1,0
8201,8201,1521.6878,-661.1161,100,50.405,buoy2,0
8202,8202,2212.3036,716.7686,100,212.6102,boat2,0
8203,8203,1967.6458,-266.1596,100,301.0883,shark,0
8204,8204,2773.3106,1006.1382,100,110.4517,whale,1
8205,8205,543.2135,148.5574,100,331.6399,boat1,0
8206,8206,2491.5472,653.7264,100,217.5913,buoy1,0
8207,8207,1710.745,-626.4431,100,207.6449,wubby,0
8208,8208,551.1918,-717.2382,100,247.3756,wubby,0
8209,8209,2753.1532,32.4959,100,295.6828,boat1,0
8210,8210,2415.5136,1180.5998,100,36.2371,boat2,0
8211,8211,401.4001,1065.1857,100,74.3306,buoy1,0
8212,8212,960.2079,657.5819,100,185.5934,buoy1,0
8213,8213,1300.9417,1075.9879,100,119.7119,whale,1
8214,8214,1863.4347,-204.4244,100,83.7123,wubby,0
8215,8215,2620.477,21.5757,100,136.5784,dolphin,0
8216,8216,1315.2429,-279.6857,100,303.1825,buoy1,0
8217,8217,2082.7854,757.9661,100,123.9626,boat2,0
8218,8218,2754.5656,-609.5545,100,312.5363,buoy2,0
8219,8219,1367.8725,216.7271,100,224.1183,buoy1,0
8220,8220,1885.6392,-571.1321,100,181.6204,boat1,0
8221,8221,2575.0276,459.6069,100,299.2007,whale,1
8222,8222,2497.4018,-128.836,100,336.1697,whale,1
8223,8223,609.6343,-562.0981,100,275.6733,shark,0
8224,8224,759.5477,1033.5777,100,187.1721,boat2,0
8225,8225,1848.2035,-472.6457,100,38.1161,whale,1
8226,8226,2247.3256,1185.8672,100,170.9884,boat1,0
8227,8227,879.2405,891.0364,100,346.1553,buoy1,0
8228,8228,1196.8812,586.7885,100,86.759,buoy2,0
